Date,Method,Window,Mode,Hub_ticker,Hub_degree,Hub_tied,Hub_sector,N_nodes,Is_dominant_hub
2022-01-06,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-01-07,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-01-10,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-01-11,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-01-12,spearman,240,,GFINBURO.MX,6,True,Financial,35,True
2022-01-13,spearman,240,,GFINBURO.MX,6,True,Financial,35,True
2022-01-14,spearman,240,,GFINBURO.MX,6,True,Financial,35,True
2022-01-17,spearman,240,,GFINBURO.MX,6,False,Financial,35,True
2022-01-18,spearman,240,,GFINBURO.MX,6,True,Financial,35,True
2022-01-19,spearman,240,,GFINBURO.MX,6,True,Financial,35,True
2022-01-20,spearman,240,,GFINBURO.MX,6,False,Financial,35,True
2022-01-21,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-01-24,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-01-25,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-01-26,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-01-27,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2022-01-28,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-01-31,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2022-02-01,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2022-02-02,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2022-02-03,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2022-02-04,spearman,240,,GFINBURO.MX,10,False,Financial,35,True
2022-02-08,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2022-02-09,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2022-02-10,spearman,240,,GFINBURO.MX,8,False,Financial,35,True
2022-02-11,spearman,240,,GFINBURO.MX,9,False,Financial,35,True
2022-02-14,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-02-15,spearman,240,,GFINBURO.MX,6,True,Financial,35,True
2022-02-16,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-02-17,spearman,240,,GFINBURO.MX,7,False,Financial,35,True
2022-02-18,spearman,240,,GFINBURO.MX,6,True,Financial,35,True
2022-02-21,spearman,240,,GFINBURO.MX,6,True,Financial,35,True
2022-02-22,spearman,240,,GFINBURO.MX,6,True,Financial,35,True
2022-02-23,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-02-24,spearman,240,,CEMEXCPO.MX,7,True,Materials,35,False
2022-02-25,spearman,240,,CEMEXCPO.MX,7,True,Materials,35,False
2022-02-28,spearman,240,,CEMEXCPO.MX,7,True,Materials,35,False
2022-03-01,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-03-02,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-03-03,spearman,240,,CEMEXCPO.MX,6,False,Materials,35,False
2022-03-04,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-03-07,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-03-08,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-03-09,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-03-10,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-03-11,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-03-14,spearman,240,,CEMEXCPO.MX,9,False,Materials,35,False
2022-03-15,spearman,240,,CEMEXCPO.MX,9,False,Materials,35,False
2022-03-16,spearman,240,,CEMEXCPO.MX,9,False,Materials,35,False
2022-03-17,spearman,240,,CEMEXCPO.MX,9,False,Materials,35,False
2022-03-18,spearman,240,,CEMEXCPO.MX,10,False,Materials,35,False
2022-03-22,spearman,240,,CEMEXCPO.MX,9,False,Materials,35,False
2022-03-23,spearman,240,,CEMEXCPO.MX,9,False,Materials,35,False
2022-03-24,spearman,240,,CEMEXCPO.MX,10,False,Materials,35,False
2022-03-25,spearman,240,,CEMEXCPO.MX,10,False,Materials,35,False
2022-03-28,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-03-29,spearman,240,,ORBIA.MX,8,True,Materials,35,False
2022-03-30,spearman,240,,CEMEXCPO.MX,7,True,Materials,35,False
2022-03-31,spearman,240,,CEMEXCPO.MX,7,True,Materials,35,False
2022-04-01,spearman,240,,ORBIA.MX,7,True,Materials,35,False
2022-04-04,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-05,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-04-06,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-07,spearman,240,,CEMEXCPO.MX,7,True,Materials,35,False
2022-04-08,spearman,240,,TLEVISACPO.MX,6,True,Telecom,35,False
2022-04-11,spearman,240,,TLEVISACPO.MX,6,True,Telecom,35,False
2022-04-12,spearman,240,,CEMEXCPO.MX,6,False,Materials,35,False
2022-04-13,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-18,spearman,240,,CEMEXCPO.MX,6,False,Materials,35,False
2022-04-19,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-20,spearman,240,,CEMEXCPO.MX,6,False,Materials,35,False
2022-04-21,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-22,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-25,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-26,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-27,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-28,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-04-29,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-05-02,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-05-03,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-05-04,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-05-05,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-05-06,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-05-09,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-05-10,spearman,240,,TLEVISACPO.MX,7,True,Telecom,35,False
2022-05-11,spearman,240,,TLEVISACPO.MX,7,True,Telecom,35,False
2022-05-12,spearman,240,,TLEVISACPO.MX,7,False,Telecom,35,False
2022-05-13,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
